court_id,std_court,province,district,level,city
冀1128,阜城县人民法院,河北,阜城县,4,衡水市
冀1181,冀州市人民法院,河北,冀州市,4,衡水市
冀1182,深州市人民法院,河北,深州市,4,衡水市
冀8601,石家庄铁路运输法院,河北,,4,
内,内蒙古自治区高级人民法院,内蒙古,内蒙古自治区,2,
内01,内蒙古自治区呼和浩特市中级人民法院,内蒙古,呼和浩特市,3,呼和浩特市
内0102,呼和浩特市新城区人民法院,内蒙古,呼和浩特市新城区,4,呼和浩特市
内0103,呼和浩特市回民区人民法院,内蒙古,呼和浩特市回民区,4,呼和浩特市
内0104,呼和浩特市玉泉区人民法院,内蒙古,呼和浩特市玉泉区,4,呼和浩特市
内0105,呼和浩特市赛罕区人民法院,内蒙古,呼和浩特市赛罕区,4,呼和浩特市
内0121,土默特左旗人民法院,内蒙古,土默特左旗,4,呼和浩特市
内0122,托克托县人民法院,内蒙古,托克托县,4,呼和浩特市
内0123,和林格尔县人民法院,内蒙古,和林格尔县,4,呼和浩特市
内0124,清水河县人民法院,内蒙古,清水河县,4,呼和浩特市
内0125,武川县人民法院,内蒙古,武川县,4,呼和浩特市
内02,内蒙古自治区包头市中级人民法院,内蒙古,包头市,3,包头市
内0202,包头市东河区人民法院,内蒙古,包头市东河区,4,包头市
内0203,包头市昆都仑区人民法院,内蒙古,包头市昆都仑区,4,包头市
内0204,包头市青山区人民法院,内蒙古,包头市青山区,4,包头市
内0205,包头市石拐区人民法院,内蒙古,包头市石拐区,4,包头市
内0206,包头市白云鄂博矿区人民法院,内蒙古,包头市白云鄂博矿区,4,包头市
内0207,包头市九原区人民法院,内蒙古,包头市九原区,4,包头市
内0221,土默特右旗人民法院,内蒙古,土默特右旗,4,包头市
内0222,固阳县人民法院,内蒙古,固阳县,4,包头市
内0223,达尔罕茂明安联合旗人民法院,内蒙古,达尔罕茂明安联合旗,4,包头市
内0291,包头稀土高新技术产业开发区人民法院,内蒙古,,4,包头市
内03,内蒙古自治区乌海市中级人民法院,内蒙古,乌海市,3,乌海市
内0302,乌海市海勃湾区人民法院,内蒙古,乌海市海勃湾区,4,乌海市
内0303,乌海市海南区人民法院,内蒙古,乌海市海南区,4,乌海市
内0304,乌海市乌达区人民法院,内蒙古,乌海市乌达区,4,乌海市
内04,内蒙古自治区赤峰市中级人民法院,内蒙古,赤峰市,3,赤峰市
内0402,赤峰市红山区人民法院,内蒙古,赤峰市红山区,4,赤峰市
内0403,赤峰市元宝山区人民法院,内蒙古,赤峰市元宝山区,4,赤峰市
内0404,赤峰市松山区人民法院,内蒙古,赤峰市松山区,4,赤峰市
内0421,阿鲁科尔沁旗人民法院,内蒙古,阿鲁科尔沁旗,4,赤峰市
内0422,巴林左旗人民法院,内蒙古,巴林左旗,4,赤峰市
内0423,巴林右旗人民法院,内蒙古,巴林右旗,4,赤峰市
内0424,林西县人民法院,内蒙古,林西县,4,赤峰市
内0425,克什克腾旗人民法院,内蒙古,克什克腾旗,4,赤峰市
内0426,翁牛特旗人民法院,内蒙古,翁牛特旗,4,赤峰市
内0428,喀喇沁旗人民法院,内蒙古,喀喇沁旗,4,赤峰市
内0429,宁城县人民法院,内蒙古,宁城县,4,赤峰市
内0430,敖汉旗人民法院,内蒙古,敖汉旗,4,赤峰市
内05,内蒙古自治区通辽市中级人民法院,内蒙古,通辽市,3,通辽市
内0502,通辽市科尔沁区人民法院,内蒙古,通辽市科尔沁区,4,通辽市
内0521,科尔沁左翼中旗人民法院,内蒙古,科尔沁左翼中旗,4,通辽市
内0522,科尔沁左翼后旗人民法院,内蒙古,科尔沁左翼后旗,4,通辽市
内0523,开鲁县人民法院,内蒙古,开鲁县,4,通辽市
内0524,库伦旗人民法院,内蒙古,库伦旗,4,通辽市
内0525,奈曼旗人民法院,内蒙古,奈曼旗,4,通辽市
内0526,扎鲁特旗人民法院,内蒙古,扎鲁特旗,4,通辽市
内0581,霍林郭勒市人民法院,内蒙古,霍林郭勒市,4,通辽市
内06,内蒙古自治区鄂尔多斯市中级人民法院,内蒙古,鄂尔多斯市,3,鄂尔多斯市
内0602,鄂尔多斯市东胜区人民法院,内蒙古,鄂尔多斯市东胜区,4,鄂尔多斯市
内0603,鄂尔多斯市康巴什区人民法院,内蒙古,鄂尔多斯市康巴什区,4,鄂尔多斯市
内0621,达拉特旗人民法院,内蒙古,达拉特旗,4,鄂尔多斯市
内0622,准格尔旗人民法院,内蒙古,准格尔旗,4,鄂尔多斯市
内0623,鄂托克前旗人民法院,内蒙古,鄂托克前旗,4,鄂尔多斯市
内0624,鄂托克旗人民法院,内蒙古,鄂托克旗,4,鄂尔多斯市
内0625,杭锦旗人民法院,内蒙古,杭锦旗,4,鄂尔多斯市
内0626,乌审旗人民法院,内蒙古,乌审旗,4,鄂尔多斯市
内0627,伊金霍洛旗人民法院,内蒙古,伊金霍洛旗,4,鄂尔多斯市
内07,内蒙古自治区呼伦贝尔市中级人民法院,内蒙古,呼伦贝尔市,3,呼伦贝尔市
内0702,呼伦贝尔市海拉尔区人民法院,内蒙古,呼伦贝尔市海拉尔区,4,呼伦贝尔市
内0703,呼伦贝尔市扎赉诺尔区人民法院,内蒙古,扎赉诺尔区,4,呼伦贝尔
内0721,阿荣旗人民法院,内蒙古,阿荣旗,4,呼伦贝尔市
内0722,莫力达瓦达斡尔族自治旗人民法院,内蒙古,莫力达瓦达斡尔族自治旗,4,呼伦贝尔市
内0723,鄂伦春自治旗人民法院,内蒙古,鄂伦春自治旗,4,呼伦贝尔市
内0724,鄂温克族自治旗人民法院,内蒙古,鄂温克族自治旗,4,呼伦贝尔市
内0725,陈巴尔虎旗人民法院,内蒙古,陈巴尔虎旗,4,呼伦贝尔市
内0726,新巴尔虎左旗人民法院,内蒙古,新巴尔虎左旗,4,呼伦贝尔市
内0727,新巴尔虎右旗人民法院,内蒙古,新巴尔虎右旗,4,呼伦贝尔市
内0781,满洲里市人民法院,内蒙古,满洲里市,4,呼伦贝尔市
内0782,牙克石市人民法院,内蒙古,牙克石市,4,呼伦贝尔市
内0783,扎兰屯市人民法院,内蒙古,扎兰屯市,4,呼伦贝尔市
内0784,额尔古纳市人民法院,内蒙古,额尔古纳市,4,呼伦贝尔市
内0785,根河市人民法院,内蒙古,根河市,4,呼伦贝尔市
内08,内蒙古自治区巴彦淖尔市中级人民法院,内蒙古,巴彦淖尔市,3,巴彦淖尔市
内0802,巴彦淖尔市临河区人民法院,内蒙古,临河区,4,巴彦淖尔市
内0821,五原县人民法院,内蒙古,五原县,4,巴彦淖尔市
内0822,磴口县人民法院,内蒙古,磴口县,4,巴彦淖尔市
内0823,乌拉特前旗人民法院,内蒙古,乌拉特前旗,4,巴彦淖尔市
内0824,乌拉特中旗人民法院,内蒙古,乌拉特中旗,4,巴彦淖尔市
内0825,乌拉特后旗人民法院,内蒙古,乌拉特后旗,4,巴彦淖尔市
内0826,杭锦后旗人民法院,内蒙古,杭锦后旗,4,巴彦淖尔市
内09,内蒙古自治区乌兰察布市中级人民法院,内蒙古,乌兰察布市,3,乌兰察布市
内0902,乌兰察布市集宁区人民法院,内蒙古,集宁区,4,乌兰察布市
内0921,卓资县人民法院,内蒙古,卓资县,4,乌兰察布市
内0922,化德县人民法院,内蒙古,化德县,4,乌兰察布市
内0923,商都县人民法院,内蒙古,商都县,4,乌兰察布市
内0924,兴和县人民法院,内蒙古,兴和县,4,乌兰察布市
内0925,凉城县人民法院,内蒙古,凉城县,4,乌兰察布市
内0926,察哈尔右翼前旗人民法院,内蒙古,察哈尔右翼前旗,4,乌兰察布市
内0927,察哈尔右翼中旗人民法院,内蒙古,察哈尔右翼中旗,4,乌兰察布市
内0928,察哈尔右翼后旗人民法院,内蒙古,察哈尔右翼后旗,4,乌兰察布市
内0929,四子王旗人民法院,内蒙古,四子王旗,4,乌兰察布市
内0981,丰镇市人民法院,内蒙古,丰镇市,4,乌兰察布市
内22,内蒙古自治区兴安盟中级人民法院,内蒙古,兴安盟,3,兴安盟
内2201,乌兰浩特市人民法院,内蒙古,乌兰浩特市,4,兴安盟
内2202,阿尔山市人民法院,内蒙古,阿尔山市,4,兴安盟
内2221,科尔沁右翼前旗人民法院,内蒙古,科尔沁右翼前旗,4,兴安盟
内2222,科尔沁右翼中旗人民法院,内蒙古,科尔沁右翼中旗,4,兴安盟
内2223,扎赉特旗人民法院,内蒙古,扎赉特旗,4,兴安盟
内2224,突泉县人民法院,内蒙古,突泉县,4,兴安盟
内25,内蒙古自治区锡林郭勒盟中级人民法院,内蒙古,锡林郭勒盟,3,锡林郭勒盟
内2501,二连浩特市人民法院,内蒙古,二连浩特市,4,锡林郭勒盟
内2502,锡林浩特市人民法院,内蒙古,锡林浩特市,4,锡林郭勒盟
内2522,阿巴嘎旗人民法院,内蒙古,阿巴嘎旗,4,锡林郭勒盟
内2523,苏尼特左旗人民法院,内蒙古,苏尼特左旗,4,锡林郭勒盟
内2524,苏尼特右旗人民法院,内蒙古,苏尼特右旗,4,锡林郭勒盟
内2525,东乌珠穆沁旗人民法院,内蒙古,东乌珠穆沁旗,4,锡林郭勒盟
内2526,西乌珠穆沁旗人民法院,内蒙古,西乌珠穆沁旗,4,锡林郭勒盟
内2527,太仆寺旗人民法院,内蒙古,太仆寺旗,4,锡林郭勒盟
内2528,镶黄旗人民法院,内蒙古,镶黄旗,4,锡林郭勒盟
内2529,正镶白旗人民法院,内蒙古,正镶白旗,4,锡林郭勒盟
内2530,正蓝旗人民法院,内蒙古,正蓝旗,4,锡林郭勒盟
内2531,多伦县人民法院,内蒙古,多伦县,4,锡林郭勒盟
内2591,锡林郭勒乌拉盖管理区人民法院,内蒙古,乌拉盖管理区,4,锡林郭勒
内29,内蒙古自治区阿拉善盟中级人民法院,内蒙古,阿拉善盟,3,阿拉善盟
内2921,阿拉善左旗人民法院,内蒙古,阿拉善左旗,4,阿拉善盟
内2922,阿拉善右旗人民法院,内蒙古,阿拉善右旗,4,阿拉善盟
内2923,额济纳旗人民法院,内蒙古,额济纳旗,4,阿拉善盟
内71,呼和浩特铁路运输中级法院,内蒙古,,3,
内7101,包头铁路运输法院,内蒙古,,4,
内7102,呼和浩特铁路运输法院,内蒙古,,4,
内7103,海拉尔铁路运输法院,内蒙古,,4,
内7104,通辽铁路运输法院,内蒙古,,4,
最高法,中华人民共和国最高人民法院,最高人民法院,最高人民法院,1,
吉,吉林省高级人民法院,吉林,吉林省,2,
吉01,吉林省长春市中级人民法院,吉林,长春市,3,长春市
吉0102,长春市南关区人民法院,吉林,长春市南关区,4,长春市
吉0103,长春市宽城区人民法院,吉林,长春市宽城区,4,长春市
吉0104,长春市朝阳区人民法院,吉林,长春市朝阳区,4,长春市
吉0105,长春市二道区人民法院,吉林,长春市二道区,4,长春市
吉0106,长春市绿园区人民法院,吉林,长春市绿园区,4,长春市
吉0112,长春市双阳区人民法院,吉林,长春市双阳区,4,长春市
吉0113,长春市九台区人民法院,吉林,长春市九台区,4,长春市
吉0122,农安县人民法院,吉林,农安县,4,长春市
吉0182,榆树市人民法院,吉林,榆树市,4,长春市
吉0183,德惠市人民法院,吉林,德惠市,4,长春市
吉0184,公主岭市人民法院,吉林,公主岭市,4,长春市
吉0191,长春经济技术开发区人民法院,吉林,,4,长春市
吉0192,长春汽车经济技术开发区人民法院,吉林,,4,长春市
吉0193,长春高新技术产业开发区人民法院,吉林,,4,长春市
吉0194,长春净月高新技术产业开发区人民法院,吉林,,4,长春市
吉02,吉林省吉林市中级人民法院,吉林,吉林市,3,吉林市
吉0202,吉林市昌邑区人民法院,吉林,吉林市昌邑区,4,吉林市
吉0203,吉林市龙潭区人民法院,吉林,吉林市龙潭区,4,吉林市
吉0204,吉林市船营区人民法院,吉林,吉林市船营区,4,吉林市
吉0211,吉林市丰满区人民法院,吉林,吉林市丰满区,4,吉林市
吉0221,永吉县人民法院,吉林,永吉县,4,吉林市
吉0281,蛟河市人民法院,吉林,蛟河市,4,吉林市
吉0282,桦甸市人民法院,吉林,桦甸市,4,吉林市
吉0283,舒兰市人民法院,吉林,舒兰市,4,吉林市
吉0284,磐石市人民法院,吉林,磐石市,4,吉林市
吉0291,吉林高新技术产业开发区人民法院,吉林,,4,吉林市
吉03,吉林省四平市中级人民法院,吉林,四平市,3,四平市
吉0302,四平市铁西区人民法院,吉林,四平市铁西区,4,四平市
吉0303,四平市铁东区人民法院,吉林,四平市铁东区,4,四平市
吉0322,梨树县人民法院,吉林,梨树县,4,四平市
吉0323,伊通满族自治县人民法院,吉林,伊通满族自治县,4,四平市
吉0381,公主岭市人民法院,吉林,公主岭市,4,四平市
吉0382,双辽市人民法院,吉林,双辽市,4,四平市
吉04,吉林省辽源市中级人民法院,吉林,辽源市,3,辽源市
吉0402,辽源市龙山区人民法院,吉林,辽源市龙山区,4,辽源市
吉0403,辽源市西安区人民法院,吉林,辽源市西安区,4,辽源市
吉0421,东丰县人民法院,吉林,东丰县,4,辽源市
吉0422,东辽县人民法院,吉林,东辽县,4,辽源市
吉05,吉林省通化市中级人民法院,吉林,通化市,3,通化市
吉0502,通化市东昌区人民法院,吉林,通化市东昌区,4,通化市
吉0503,通化市二道江区人民法院,吉林,通化市二道江区,4,通化市
吉0521,通化县人民法院,吉林,通化县,4,通化市
吉0523,辉南县人民法院,吉林,辉南县,4,通化市
吉0524,柳河县人民法院,吉林,柳河县,4,通化市
吉0581,梅河口市人民法院,吉林,梅河口市,4,通化市
吉0582,集安市人民法院,吉林,集安市,4,通化市
吉06,吉林省白山市中级人民法院,吉林,白山市,3,白山市
吉0602,白山市浑江区人民法院,吉林,白山市浑江区,4,白山市
吉0605,白山市江源区人民法院,吉林,白山市江源区,4,白山市
吉0621,抚松县人民法院,吉林,抚松县,4,白山市
吉0622,靖宇县人民法院,吉林,靖宇县,4,白山市
吉0623,长白朝鲜族自治县人民法院,吉林,长白朝鲜族自治县,4,白山市
吉0681,临江市人民法院,吉林,临江市,4,白山市
吉07,吉林省松原市中级人民法院,吉林,松原市,3,松原市
吉0702,松原市宁江区人民法院,吉林,松原市宁江区,4,松原市
吉0721,前郭尔罗斯蒙古族自治县人民法院,吉林,前郭尔罗斯蒙古族自治县,4,松原市
吉0722,长岭县人民法院,吉林,长岭县,4,松原市
吉0723,乾安县人民法院,吉林,乾安县,4,松原市
吉0781,扶余市人民法院,吉林,扶余市,4,松原市
吉08,吉林省白城市中级人民法院,吉林,白城市,3,白城市
吉0802,白城市洮北区人民法院,吉林,白城市洮北区,4,白城市
吉0821,镇赉县人民法院,吉林,镇赉县,4,白城市
吉0822,通榆县人民法院,吉林,通榆县,4,白城市
吉0881,洮南市人民法院,吉林,洮南市,4,白城市
吉0882,大安市人民法院,吉林,大安市,4,白城市
